x,y,label
0.8134204774362823,1.282956485609022,1
1.2537976835478169,-0.07605229604620875,-1
0.8134204774362823,-0.07605229604620875,1
-0.9478811248542604,1.282956485609022,-1
0.8134204774362823,1.282956485609022,-1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,0.19928427222831328,-1
-0.9478811248542604,-0.07605229604620875,-1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,0.5476647953589408,1
0.593256947108677,-1.3202627953397216,1
0.8134204774362823,0.8683903892036881,1
0.8134204774362823,-0.07605229604620875,-1
-0.30743803243620206,1.282956485609022,1
0.593256947108677,-0.42279050474979596,1
1.033582153181867,-0.07605229604620875,-1
1.2537976835478169,0.04378809914999949,-1
-0.7276555944883104,1.282956485609022,1
-0.7276555944883104,0.04378809914999949,-1
0.593256947108677,0.8683903892036881,1
-0.06723086200110738,-0.30670490547267154,1
1.2537976835478169,0.19928427222831328,1
0.8134204774362823,-1.3202627953397216,-1
1.033582153181867,0.8683903892036881,-1
0.8134204774362823,0.5476647953589408,-1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,-0.42279050474979596,1
-0.9478811248542604,0.04378809914999949,1
0.8134204774362823,-0.8687288905308396,1
0.8134204774362823,1.282956485609022,-1
-0.30743803243620206,-0.8687288905308396,1
-0.06723086200110738,-0.8571254833650438,1
0.8134204774362823,0.8683903892036881,1
0.593256947108677,0.5476647953589408,1
0.8134204774362823,0.19928427222831328,1
1.2537976835478169,0.8683903892036881,1
0.8134204774362823,-0.8687288905308396,-1
1.4740131139137669,-0.42279050474979596,1
0.8134204774362823,-0.30670490547267154,1
1.2537976835478169,1.282956485609022,1
-0.30743803243620206,0.8683903892036881,1
0.8134204774362823,1.282956485609022,1
0.593256947108677,-0.42279050474979596,1
1.2537976835478169,-0.42279050474979596,1
-0.7276555944883104,-0.42279050474979596,1
1.2537976835478169,0.8683903892036881,1
0.8134204774362823,0.04378809914999949,-1
-0.9478811248542604,0.3549082222321426,-1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,-1.3202627953397216,-1
-0.5075560680742971,0.19928427222831328,-1
1.2537976835478169,0.8683903892036881,1
0.8134204774362823,0.5476647953589408,-1
0.8134204774362823,-0.30670490547267154,1
1.2537976835478169,0.04378809914999949,1
0.8134204774362823,0.04378809914999949,-1
0.8134204774362823,0.19928427222831328,-1
0.8134204774362823,1.282956485609022,-1
0.8134204774362823,1.282956485609022,1
-1.3881972484062104,1.282956485609022,-1
-0.06723086200110738,1.282956485609022,-1
1.2537976835478169,0.8683903892036881,1
1.2537976835478169,-0.07605229604620875,1
0.8134204774362823,-0.07605229604620875,1
1.2537976835478169,0.19928427222831328,1
0.8134204774362823,-0.8571254833650438,-1
0.8134204774362823,-0.42279050474979596,1
1.2537976835478169,0.5476647953589408,1
0.8134204774362823,-0.8571254833650438,1
0.8134204774362823,1.282956485609022,1
-0.30743803243620206,1.282956485609022,1
0.8134204774362823,1.282956485609022,-1
1.2537976835478169,1.282956485609022,1
1.033582153181867,-1.3202627953397216,1
0.8134204774362823,0.8683903892036881,1
0.8134204774362823,-0.8687288905308396,-1
-0.7276555944883104,1.282956485609022,1
0.1528788136061324,1.282956485609022,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,-0.42279050474979596,-1
1.2537976835478169,0.19928427222831328,1
1.2537976835478169,0.5476647953589408,1
0.593256947108677,0.8683903892036881,-1
0.8134204774362823,-0.30670490547267154,1
1.2537976835478169,-0.42279050474979596,-1
0.8134204774362823,0.04378809914999949,-1
0.8134204774362823,1.282956485609022,1
0.8134204774362823,0.8683903892036881,-1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,-0.42279050474979596,1
1.2537976835478169,-0.8687288905308396,-1
0.593256947108677,0.5476647953589408,1
0.8134204774362823,1.282956485609022,1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,-0.42279050474979596,1
1.2537976835478169,-0.07605229604620875,1
0.8134204774362823,0.8683903892036881,1
-0.30743803243620206,-0.8687288905308396,-1
0.8134204774362823,1.282956485609022,-1
0.8134204774362823,-0.42279050474979596,-1
1.2537976835478169,1.282956485609022,-1
0.8134204774362823,0.19928427222831328,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,0.19928427222831328,-1
0.8134204774362823,1.282956485609022,1
-0.30743803243620206,0.04378809914999949,1
0.8134204774362823,-0.8687288905308396,-1
1.033582153181867,1.282956485609022,-1
1.2537976835478169,0.8683903892036881,-1
-0.06723086200110738,-0.8571254833650438,1
1.2537976835478169,0.04378809914999949,1
0.8134204774362823,-0.07605229604620875,1
0.8134204774362823,1.282956485609022,-1
1.2537976835478169,0.5476647953589408,-1
0.8134204774362823,-0.42279050474979596,-1
1.2537976835478169,0.04378809914999949,-1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,-0.8687288905308396,1
1.2537976835478169,0.8683903892036881,1
1.2537976835478169,-0.42279050474979596,1
0.8134204774362823,1.282956485609022,1
0.8134204774362823,-0.30670490547267154,1
1.2537976835478169,-0.4984422130971755,-1
-0.5075560680742971,-0.42279050474979596,-1
1.033582153181867,-0.07605229604620875,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,-0.30670490547267154,-1
-0.06723086200110738,-1.0541809994442463,-1
0.8134204774362823,-0.8687288905308396,-1
0.593256947108677,0.8683903892036881,1
1.2537976835478169,0.19928427222831328,1
0.8134204774362823,0.8683903892036881,-1
1.2537976835478169,-0.42279050474979596,-1
0.8134204774362823,-0.42279050474979596,1
1.2537976835478169,0.8683903892036881,1
-0.5075560680742971,1.282956485609022,-1
0.8134204774362823,-0.30670490547267154,1
0.8134204774362823,-0.42279050474979596,1
-1.3881972484062104,-0.8687288905308396,1
0.593256947108677,0.8683903892036881,1
1.2537976835478169,0.5476647953589408,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,0.19928427222831328,1
0.8134204774362823,-1.0541809994442463,-1
0.8134204774362823,-0.8687288905308396,-1
1.2537976835478169,0.04378809914999949,-1
0.8134204774362823,-0.8687288905308396,-1
1.4740131139137669,-0.42279050474979596,-1
0.8134204774362823,-0.42279050474979596,1
0.8134204774362823,0.04378809914999949,-1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,-1.0541809994442463,-1
0.8134204774362823,1.282956485609022,-1
0.593256947108677,-0.42279050474979596,1
0.593256947108677,1.282956485609022,1
1.2537976835478169,0.5476647953589408,1
1.2537976835478169,1.282956485609022,-1
-2.9293450714768408,-1.6610368970391234,1
0.593256947108677,0.5476647953589408,1
0.8134204774362823,-0.8687288905308396,1
0.8134204774362823,1.282956485609022,-1
0.3730943440720824,0.8683903892036881,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,-1.3202627953397216,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,0.04378809914999949,1
1.4740131139137669,-0.8687288905308396,1
1.914233565328247,1.282956485609022,1
0.8134204774362823,0.5476647953589408,1
1.2537976835478169,0.8683903892036881,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,0.5476647953589408,-1
1.2537976835478169,1.282956485609022,-1
0.593256947108677,1.1679464970609293,-1
1.2537976835478169,1.282956485609022,1
-0.3072379984182021,0.8683903892036881,1
0.8134204774362823,1.282956485609022,-1
-0.30743803243620206,1.282956485609022,1
1.2537976835478169,-1.5348915938265173,1
-0.06723086200110738,0.04378809914999949,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,0.5476647953589408,1
-0.30743803243620206,-0.07605229604620875,1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,1.282956485609022,1
1.2537976835478169,1.282956485609022,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,1.5967397142614144,-1
1.6940170349623,-0.8687288905308396,-1
0.8134204774362823,1.282956485609022,1
1.4740131139137669,1.282956485609022,1
-0.30743803243620206,0.5476647953589408,1
1.2537976835478169,0.8683903892036881,1
0.8134204774362823,-0.8687288905308396,1
1.2537976835478169,-1.0541809994442463,1
0.8134204774362823,0.8683903892036881,1
1.2537976835478169,0.1971920868249626,1
-0.06723086200110738,-1.0541809994442463,1
1.2537976835478169,2.1267921014010135,1
0.8134204774362823,0.5476647953589408,1
1.4740131139137669,1.282956485609022,1
0.8134204774362823,1.282956485609022,1
1.2537976835478169,1.5967397142614144,-1
1.9142325653282466,-2.3188552929428283,-1
1.9142325653282466,-1.9319032953524138,-1
1.033582153181867,-2.7445024902922848,-1
0.5932569471086773,-0.22931450595458858,1
-2.048694289330461,0.6606750885033654,1
